"iteration","standardize","CaseIII","EM","Sample","dustin","interaction.coef"
563,TRUE,0.0961289991124186,0.0964513761881237,0.0264726904195404,0.0110619571540695,-0.0196818196818261
564,FALSE,-0.0490778569884691,-0.0490687874326745,0.0559678688794955,0.0385777561334059,0.0465004745898716
565,TRUE,0.0080099911847783,0.008230533544625,0.0116986107940102,-0.150416634236055,-0.0476064023298559
566,FALSE,0.0563649823185732,0.0565282660206732,-0.0292246703727854,-0.0535781652081539,-0.0139473825271927
567,TRUE,0.0304133338664238,0.0306610035722721,-0.0938281773488809,-0.0369430926532057,0.00517863835508039
568,FALSE,-0.0635780392653225,-0.0634844247745791,0.0335380169926883,-0.0193154242675578,0.00915002065690423
569,TRUE,-0.0798745866400994,-0.0797925342488972,0.0096706418399376,-0.122496959142989,-0.0386099410326288
570,FALSE,-0.011535325515334,-0.0115709335002421,0.0258083905657206,0.0403674270651859,0.00439317414354908
571,TRUE,0.00177472041539362,0.00177932598643793,0.00269103261661874,0.0370853410261905,0.0354752955882586
572,FALSE,0.033709120222326,0.0339207492073023,-0.00620547958139561,-0.0114233925481168,0.0141652605001725
573,TRUE,-0.0848607261228577,-0.0849147626767548,0.0503976128860285,-0.00237056599434582,0.0472309191832894
574,FALSE,-0.00199225654466739,-0.00195719138002193,0.0395087844012961,0.027599120646258,0.0141483871664121
575,TRUE,-0.079891596847585,-0.0796513403979902,-0.0667777833835499,-0.118024022901249,-0.0266592946419995
576,FALSE,0.0591089433725298,0.0591898745300311,0.0657203315237069,0.0270842118711122,0.00348375190566183
577,TRUE,0.0783699867130867,0.0785239044993808,0.0218335523202005,0.100940477973044,0.0548424829387363
578,FALSE,-0.0287969644294279,-0.0286283977582839,-0.0122354363701371,-0.067641042274579,-0.0352561347938137
579,TRUE,0.080734431210021,0.0808486112379245,0.000364787479778195,0.0660564594872269,0.00384288163876238
580,FALSE,0.0392341173739565,0.0392915606144525,0.107850686769135,0.0669499332452087,0.0160033375646655
581,TRUE,0.070820623608159,0.0709216654455553,-0.0796556931112561,0.0620525810272763,0.0466059141503732
582,FALSE,0.0799241739403985,0.0801321295684743,-0.0040020632537896,0.104776925994084,0.0425422335092157
583,TRUE,-0.0295077690654767,-0.0294823920277356,-0.0306458247383565,-0.0303839869844262,0.00264560087393129
584,FALSE,0.068131133502273,0.0682460357397661,0.0919852818597399,0.0711188858934285,0.0399760096041946
585,TRUE,-0.103984179486769,-0.103945693555085,-0.0253178950371284,-0.015610864167349,-0.00711792841715795
586,FALSE,-0.0169449167857652,-0.0168746096702781,-0.0160933737420018,0.0555699016221047,0.0339378212500375
587,TRUE,0.0656539129825704,0.0656884393743723,0.116141727775182,0.0228941132437562,-0.014745887515866
588,FALSE,0.0157983704744997,0.0157655142245209,0.0862459416784426,-0.0681196313303394,-0.0383713140761966
589,TRUE,-0.0219868801209712,-0.0218482254208523,-0.0478112805022505,-0.0138259511875652,0.0198485301101697
590,FALSE,-0.0515972455191761,-0.0515974571865563,0.0180290903009721,0.0380469817496665,0.0339058595392275
591,TRUE,0.00656380766341469,0.00686638018041097,-0.113730363367071,-0.0334040023873965,-0.00314262155006749
592,FALSE,0.0942294647612351,0.094502633311446,0.0687185957107098,-0.0972335380625695,-0.0650066440896145
593,TRUE,0.0569285175592902,0.0571029660270547,-0.0393735540830621,0.00758994153055181,-0.0043339977791872
594,FALSE,0.0469974265410925,0.0471479433776872,0.0153488922630943,-0.166850371655709,-0.0883087478837186
595,TRUE,-0.0835729438337353,-0.0834542287220083,-0.245648242936405,-0.144690378859988,-0.0303781955781812
596,FALSE,0.054020144279928,0.0539999717326436,0.00810793041872515,0.0508195730234785,0.0194687727652057
597,TRUE,-0.173666227891482,-0.173800457621084,0.013970388975175,-0.00696335292476635,0.0303708036617897
598,FALSE,0.00922430835815136,0.0092789212217681,-0.114126283405644,0.0568870085652841,0.0388549104558979
599,TRUE,0.0367036541083607,0.0367222674039909,0.0432498733514791,0.0346888963376271,0.0230233312892889
600,FALSE,0.0672948481528407,0.0673341083174384,0.0558875987640282,0.0977281760309958,0.050815983152745
601,TRUE,-0.0465339078517641,-0.0466922003950196,0.0456588399892713,0.0686375003447837,0.01197589494982
602,FALSE,0.0442352930804248,0.0444579758034656,-0.072494015205755,-0.0525823032467088,-0.0147700846428284
603,TRUE,0.0722600885827561,0.0725906391972875,-0.0202677289841652,0.0169509004968545,0.0284598043677366
604,FALSE,0.0120675332451283,0.0120747122897933,0.0306386838589338,0.0759660463269499,0.0392432323130777
605,TRUE,0.0926073808104586,0.0926765471113983,0.0831762417981534,-0.00790521556622081,-0.00828511430783511
606,FALSE,-0.0553199740299849,-0.0554953149780865,0.0299031023712781,-0.0483374038424218,-0.0213948216547733
607,TRUE,-0.0636738635412091,-0.0637379237624649,-0.069482936020767,-0.014121551907076,-0.00347630121737824
608,FALSE,0.0719976817123824,0.0723262458205006,0.0125272397348105,-0.0973333768990625,-0.0377274497446354
609,TRUE,-0.0117787665665383,-0.0118273119955884,-0.000514464091494471,0.0437744654823965,0.00054237293665052
610,FALSE,-0.0484334486375877,-0.0483933952477642,-0.0398385447445512,-0.136036253866346,-0.0479693960533691
611,TRUE,0.00621621863075583,0.00629970076873976,-0.00497174035651482,0.0260489329423352,0.0427282225367878
612,FALSE,0.0662855613299378,0.0663587373646483,0.0571356098284816,-0.152879409762079,-0.088999568483209
613,TRUE,0.0676874665793683,0.0679173508449009,-0.0388120630799231,0.00189215210124871,-0.00175637907607498
614,FALSE,-0.00705078925430824,-0.00698524711257154,0.00306345287283638,-0.041978447921924,-0.0066657808645117
615,TRUE,0.0219143483864915,0.0221758107068817,-0.00778123280016774,0.00440608125636544,0.0173676997432506
616,FALSE,-0.0811182620200397,-0.0810207504146772,-0.00725614237875039,-0.14959608029768,-0.0464390237401425
617,TRUE,-0.0624783716617175,-0.0618963737565161,-0.00848589088799501,-0.387912253068822,-0.097899451420558
618,FALSE,0.132998350008054,0.133291240336422,0.0580446012129697,0.0461812459011631,-0.000330403572960121
619,TRUE,-0.0601412087717761,-0.0601835411739741,-0.0251193198021105,0.0466008589961436,0.0706272049105336
620,FALSE,-0.0043344521080857,-0.0042966724082415,0.0897889962647914,-0.0485700828028379,-0.0500148795496048
621,TRUE,0.0523209785460682,0.0527192685909458,-0.0663102101635287,-0.0468095061491756,0.000623401422909748
622,FALSE,-0.0141914053557071,-0.0140909633672612,0.0682057872875383,-0.0889056823543773,-0.0393202596748596
623,TRUE,-0.007744497213512,-0.00764122875750317,-0.00357311558470808,0.0952713389655214,0.0576346543752582
624,FALSE,-0.0429652790177103,-0.0430117993319451,-0.0117961403589447,0.0676210730809376,0.0601200250071579
625,TRUE,0.065016780038366,0.0651589189985499,-0.00309052409310517,-0.0294440287803028,-0.0341519810657602
626,FALSE,-0.0187839360626939,-0.0187274118902077,-0.052981508252952,-0.03420029359932,0.000860487134828941
627,TRUE,0.0872742819898581,0.087595547432186,-0.0722834720204856,-0.0365667035978171,-0.0262479706474654
628,FALSE,-0.0660762487548855,-0.066211564422641,-0.014603809156334,0.0582513735442655,0.0630246516105097
629,TRUE,0.028400250577408,0.0286110275831806,0.0159992743414177,-0.13215584477955,-0.0636256320299101
630,FALSE,0.0162057410020454,0.0162702463137894,-0.00352814828235748,-0.065389116291656,-0.0344254249232717
631,TRUE,0.0617905344662729,0.0620399041460902,0.0155808828862822,-4.70464320860842e-05,0.0115304439440226
632,FALSE,0.054788643177379,0.0547988225795077,-0.0373046567872776,0.0907190965945467,0.0450685382756026
633,TRUE,-0.0638762209544742,-0.06382675884149,-0.0962553446323351,-0.0526279344490612,-0.00489986426201313
634,FALSE,-0.0147031076866445,-0.0147200414012314,-0.00812786825677714,0.0324226809732678,0.0037274378910283
635,TRUE,-0.0439163207042221,-0.0440053471417379,0.00518453501682337,0.0312449296414276,0.0485542917970448
636,FALSE,-0.077129274204665,-0.0771493066611274,-0.00396178647262535,-0.0641705805075685,-0.0344721530656473
637,TRUE,-0.0527692571184548,-0.0528532753176193,-0.0525501984166752,0.00332626029872063,-0.0130899311447509
638,FALSE,0.0338118612616986,0.033841217460063,0.0263031436732143,0.0848010528229941,0.0167389005471195
639,TRUE,-0.0143124156950766,-0.0143101297231577,-0.0180751055200447,0.0203355341733992,0.010855712023125
640,FALSE,1.79038002845466e-05,-3.82902681665964e-05,-0.0929686092136923,0.0904048894625604,0.061102002484073
641,TRUE,-0.00394290931632302,-0.00388920199417797,-0.0373822547874244,-0.0339303126792478,-0.015678312373396
642,FALSE,0.0117060476801722,0.011764145389223,0.0320616473116881,-0.0146586511427494,-0.000392077242191487
643,TRUE,-0.00984947242663925,-0.00975371289912552,0.0202471033390202,0.00246578952841781,0.0048420043816086
644,FALSE,0.0242138985676886,0.0244168014946768,-0.0153311481879093,-0.0294106501793155,-0.000285370980468274
645,TRUE,0.0673941466219427,0.0675082648549489,0.0369209845501535,-0.00430711111863646,-0.0191458844005842
646,FALSE,0.0281896890140233,0.0284433250936383,-0.00915419521158356,-0.0464576804396146,-0.0101055066988407
647,TRUE,0.00130754390708343,0.00161281274050051,-0.00918526021071919,0.00793357929619398,0.00312417462961009
648,FALSE,-0.0721429053101815,-0.0721201052807054,-0.0695734978770153,0.012220903666267,0.0421133730072256
649,TRUE,-0.0164179634955077,-0.0164450253174624,0.0176197329634026,-0.0738854084728442,-0.0185576964387822
650,FALSE,0.0434999629509192,0.0435044658918504,0.0194893685844433,-0.0131761329374442,-0.0104553258742374
651,TRUE,-0.0199494402209361,-0.0196329044581339,-0.0603591949332429,-0.112514135700516,-0.0190285718851226
652,FALSE,-0.00491165621848155,-0.00483307498099461,0.0347634968650773,-0.0974877501577009,-0.0376245058892488
653,TRUE,0.0366367309089813,0.0367684076609667,-0.0651323830899418,0.0468832005125912,0.0266215950102804
654,FALSE,0.0385968925906743,0.0390248860525593,0.00780840628257085,-0.00141751534928203,0.0459051841707585
655,TRUE,0.0837050233338069,0.0838733116276271,-0.0142782877847066,0.052946740604048,0.0509054374300575
656,FALSE,-0.0299372926655,-0.0297622197085733,0.0106204523449757,0.0308916447944981,0.0794038762951301
657,TRUE,0.0116773138081223,0.0116555380674874,0.0114255965240838,0.0108603617118389,0.0021670673350025
658,FALSE,-0.0567161294117976,-0.0565856307844191,-0.105418497104602,-0.0365974095556048,0.0166574827393253
659,TRUE,-0.106398604467376,-0.106393197714576,0.0542980183966059,0.016711776936609,0.0344715177111727
660,FALSE,-0.00529981166123239,-0.0052576360203157,0.0161855502744738,0.0663179316803606,0.0802743012729711
661,TRUE,0.035616295307684,0.0356750608353116,0.00686049879242334,0.0525877369847864,0.0109550833513694
662,FALSE,0.0513277491716148,0.0516046062753447,0.0189346266699082,0.0192050302665897,0.0163526824288855
663,TRUE,-0.0312045976561324,-0.0311933732260442,0.021684906089979,0.00315972203812043,-0.0211295992238431
664,FALSE,0.0731391063114192,0.0732643797801273,0.0492917429847248,0.0887929751546159,0.039759453066306
665,TRUE,0.0554738453108926,0.0556019193009551,0.0708814951695443,-0.0242519393289414,-0.0270635556957605
666,FALSE,0.0644482101653684,0.0646682689520396,-0.163845045609288,-0.0146498199556956,-0.00236114227034272
667,TRUE,0.0207184661165601,0.0208764102344877,-0.0130984033000189,0.0390257543539677,0.0109987250607834
668,FALSE,-0.0336559375507978,-0.0334746345642835,0.0550260989939444,-0.0072705747353029,-0.00166661097408342
669,TRUE,0.022750837713458,0.0229060509295246,0.0774118166029778,-0.00776215996380802,-0.0211324250063049
670,FALSE,0.0210982542892112,0.0210974495775524,0.04245346486719,0.0410515736872777,0.0163781781053414
671,TRUE,0.0235693147626188,0.0237312946220753,-0.00440556171789019,-0.00507536176007273,-0.0253391211371913
672,FALSE,0.0128545943237801,0.0129793380376781,0.0630206423607821,0.0683455674191348,0.034858249861072
673,TRUE,-0.049321607913501,-0.0492539864071868,0.0871368852268636,-0.0339289009200753,-0.0282925214435707
674,FALSE,0.0489867463171795,0.0492037599405083,-0.0159559687198585,-0.0314870556368553,-0.00667602896522793
675,TRUE,0.00183187348712244,0.00185045244196447,0.0356595846558235,-0.0412218528564047,-0.00667580968285133
676,FALSE,0.109436946667922,0.109750814164876,-0.0834194984895594,-0.0714473512741318,-0.0359796756845222
677,TRUE,0.0426586285170042,0.0428408708713892,-0.0403694860570697,0.0498064576189065,0.0577742718933712
678,FALSE,0.00219719271113827,0.00228202710788061,0.0729449728172031,-0.0269114278003123,-0.0341920640969684
679,TRUE,-0.0233846483573455,-0.0233312763964302,-0.0428895626908425,-0.0219173968797747,0.017740742329462
680,FALSE,0.135057143268253,0.135571541514049,0.0267348500503034,-0.0584574281708404,0.00352774600115922
681,TRUE,0.0578798524026229,0.0578656047394237,0.0751131478980933,0.04529690084003,-0.00266655398083767
682,FALSE,0.0195268008311547,0.0198072392417999,-0.0327539216925625,0.0372585058753118,0.0596204786985666
683,TRUE,0.0632633327951133,0.063448795361934,0.09217798873189,-0.015672775750133,0.00415483266449317
684,FALSE,-0.0162504219220254,-0.016161060617455,-0.0343841112106159,-0.0590407852339573,-0.0107958719439365
685,TRUE,-0.0581081502309406,-0.0578403382955364,0.0201209247914067,-0.110230672790228,-0.028795143968988
686,FALSE,-0.0919258238434568,-0.0917643104436038,-0.00680772102202365,-0.0175745710393542,0.0270746170664262
687,TRUE,-0.0559687681170054,-0.0560204665640878,0.0247876957282192,0.0592387893126597,0.0325459220463679
688,FALSE,-0.0980302411735058,-0.0981443242629236,0.000486780264124853,-0.0583733528290563,-0.0122088876944989
689,TRUE,-0.0656502841583249,-0.0657141202697521,0.0534982620003221,0.0860006892656454,0.0797964153606507
690,FALSE,0.0905794796293448,0.0907797516349322,-0.0148302424392198,0.0829277747395248,0.0541922240897436
691,TRUE,-0.00728952714377518,-0.00725399441801744,0.0346064491381297,0.0319565218753721,0.0113069368055575
692,FALSE,-0.0497807602264745,-0.049766904889432,-0.0713539989455394,-0.0557765316719718,-0.0254127428480185
693,TRUE,0.0733554378359287,0.0734204752281905,-0.114748568025954,0.0783265487228267,0.0409631985142175
694,FALSE,0.0605484486844751,0.0608058608483208,-0.0288603485958114,-0.0607901178865061,-0.0100901014440221
695,TRUE,-0.0497986512969267,-0.0497342183665115,0.0585816539376155,0.041186010684936,0.0600661342697291
696,FALSE,0.0728434686239694,0.0729352100421465,0.0545326931010246,-0.0223471609673898,-0.0112460102829771
697,TRUE,0.0363045657067274,0.0362287721050683,0.062886336087646,0.110469359850965,0.0324838123830254
698,FALSE,-0.00733564459527847,-0.00718627673820971,-0.0165284822503373,0.00703160506750544,0.0285353225833926
699,TRUE,0.0761627160869109,0.0762503259086214,-0.0336164068497354,-0.0220879196692201,-0.00472808539185535
700,FALSE,0.0296921235625048,0.0297224572909582,0.029328901090642,0.0585620774714218,0.0601892582787656
701,TRUE,-0.181649018139993,-0.181703795994236,-0.0825635034343449,-0.0812403504528413,-0.00284144781362814
702,FALSE,0.132070116985232,0.132430830316592,0.0802476523970542,0.023765585258231,-0.00022175430612644
703,TRUE,-0.0163674077646416,-0.0164738922989147,0.0214496900202136,0.0322143314759968,-0.0318680877914339
704,FALSE,0.0482706135327567,0.0483076588994411,0.0406414623889979,-0.0284106967967378,-0.0376301882359166
705,TRUE,-0.0361281247292246,-0.0361048652331285,0.0107962424247203,0.00799373698841788,0.00213245644117637
706,FALSE,0.08436164170994,0.0847323818633859,-0.0210918615574411,0.0117512446799353,0.0101390426418834
707,TRUE,0.00149921092080141,0.00158097781375477,-0.0258425796036923,-0.105770207359077,-0.0214511340851513
708,FALSE,-0.0414685153944386,-0.041183550743596,-0.102807651892035,-0.0640314858247996,-0.00628723549465765
709,TRUE,0.0028749756812203,0.00294879908218115,-0.000498685346946748,0.0158926970484389,-0.0116593246115478
710,FALSE,-0.0509418960439788,-0.0510306788846482,-0.0745280001225966,0.0229155416196736,0.0353285564261555
711,TRUE,-0.0107757556227736,-0.0103039687376217,-0.0645575161887537,-0.0635629768900211,-0.0230078624815983
712,FALSE,0.0056589961566077,0.0059070262145996,0.0296355878032554,-0.0387640800242105,-4.76860051118189e-05
713,TRUE,0.0333025556307838,0.0334295236810943,-0.0232321226475206,0.100290603610755,0.0880687683415507
714,FALSE,0.10085088760439,0.100859160003025,0.126603076497947,0.133106329599561,0.0537392320936261
715,TRUE,0.0702015434629427,0.070424283997982,-0.0133628677622937,-0.00770835014768811,-0.00763116223239523
716,FALSE,0.0294545410394026,0.0294716388409777,-0.0283644169237339,0.0464340247921906,0.0288583566688233
717,TRUE,0.0532021366953632,0.0534267068412443,0.0171518150510437,0.0634907752807536,0.011011878774659
718,FALSE,0.0158323568888696,0.0163033383225422,-0.125177985704905,-0.0275365759410514,0.0152109273579079
719,TRUE,-0.0192330295191083,-0.0192501307203206,0.0394000129973883,0.0435604523928692,0.0170679523910631
720,FALSE,-0.0376604517919742,-0.0375308385396012,0.00126131189695156,0.0388640198602046,0.0570354847207039
721,TRUE,0.0762130949408489,0.0766482160873797,-0.0551487444313303,-0.0389553458869561,-0.0351668855112546
722,FALSE,-0.0681507077408534,-0.0682297175408166,0.0463632298080204,-0.168462691824345,-0.0870054700188803
723,TRUE,0.0590713647024671,0.0590430548249166,0.0551657786871664,0.0552803165442719,0.0332642029836497
724,FALSE,0.000709969757431872,0.000942113564180169,-0.0796157521843031,-0.166093992507235,-0.065233758009037
725,TRUE,0.0912883910197499,0.0916447648701062,0.0142391532359029,-0.0121408779446648,0.0160380858573766
726,FALSE,-0.0769233163659466,-0.0770722267403536,-0.148078831507374,-0.00409050085658802,0.0198535808012456
727,TRUE,-0.0342358597026358,-0.0342174738352472,0.00374759421292636,0.0149318672225748,-0.0154847737602157
728,FALSE,-0.0597486819262959,-0.0600160051540313,-0.0285994416110984,0.0296687211206654,0.0441468283759192
729,TRUE,0.00515746239306625,0.00518196817609629,0.0102360867457848,0.0664001472081341,0.0408378875285564
730,FALSE,0.077498255339042,0.0776088978121265,0.081305485751855,0.0709672617414892,0.0331432184678636
731,TRUE,0.0630743052800106,0.0630982717509054,-0.0553565994369484,0.0798995434507378,0.0584276797599151
732,FALSE,-0.102131886725538,-0.102195199327771,-0.119115837210342,0.0309044124778018,0.0577914165255091
733,TRUE,-0.00561005280573612,-0.00556628405518744,0.00867035540462335,-0.330104347929505,-0.123268848684696
734,FALSE,0.0212692078590457,0.0215028175255363,-0.116858367503661,0.0130951073395418,0.0403971212016401
735,TRUE,0.0468423913703411,0.0468917750176946,0.0482825909701297,0.0511996762826792,0.00206086769515143
736,FALSE,-0.00731313504626752,-0.00684520856258186,-0.0461661664194678,-0.0765094363118896,-0.00432112603645532
737,TRUE,-0.076411792698006,-0.0763434861182741,-0.0202393738481298,-0.210568571233125,-0.0598355370876832
738,FALSE,0.0204273449016078,0.0204506087020627,0.0240162689406853,-0.0393673132573629,-0.0277544037917686
739,TRUE,-0.0387868321943845,-0.0387551674201635,-0.0484750352753393,-0.0685979454596131,-0.0158513375201652
740,FALSE,-0.0286861547066967,-0.0285405711438638,0.0255499735723893,-0.0272668190631287,0.0029384974985113
741,TRUE,-0.0228931647619498,-0.0229372814426987,-0.00403900929598033,0.0331447901631309,0.0318734492229242
742,FALSE,0.0343287967623424,0.0344889190955097,0.0981273252302476,-0.0171621459755049,-0.00162037886630231
743,TRUE,0.083929428423647,0.0841846769762482,-0.0498852375047414,0.0333007144250189,0.0377787996351177
744,FALSE,-0.0448052813669572,-0.0447359265962253,0.0525755797601256,0.00663651212798388,6.98709901170731e-05
745,TRUE,-0.0242153275122438,-0.024231695408873,-0.0350307851101702,-0.00267071325715562,0.0292981320733319
746,FALSE,-0.0304254330763074,-0.0302729939398588,-0.015405576393887,-0.0960558698463254,-0.00977808948716965
747,TRUE,-0.0706436488496542,-0.0705796299215324,0.00264219252781261,0.0267410681526472,0.048508808338968
748,FALSE,-0.0217644259809399,-0.0217346644835096,-0.0889556018986439,0.00188872090719172,0.0364814186863334
749,TRUE,-0.111694862075622,-0.111803516993237,0.0126382072840501,-0.0209133067417701,0.00343833208974649
750,FALSE,0.0893140358005461,0.089336726160958,-0.0146161068124291,0.0854829694069092,0.0357025373358149
751,TRUE,-0.0514740242179795,-0.0514827223449468,0.018311244698467,-0.0674452367375707,-0.041066235861696
752,FALSE,0.0673346819156461,0.0675838771294874,0.028873213515776,0.0699308597497889,0.0472553747986875
753,TRUE,0.0411079741515957,0.0412058597659344,0.0438543093121514,0.0686970328056801,0.00934460836360342
754,FALSE,0.0171503142427497,0.0177587653092538,-0.0269683406459945,-0.320684199009237,-0.0922055237098113
755,TRUE,-0.0244328890056981,-0.0244266816332862,-0.0221637733499187,0.0199200129750642,0.0223764375996397
756,FALSE,-0.0500959973929382,-0.0501312870020885,0.0096758102910004,-0.0347963603099017,-0.0154291903765103
757,TRUE,-0.004996221723504,-0.00470715415276179,-0.0736031822639448,-0.143242900621902,-0.0646780808207408
758,FALSE,-0.0473375861897479,-0.0472097088264293,-0.0713805540050444,-0.115983051405091,-0.0325622888358714
759,TRUE,0.0969057389576773,0.0971688222492494,-0.0399257923254687,-0.108001608534297,-0.0530807361654935
760,FALSE,0.0186540016145654,0.0186694516336676,0.063268016172827,0.0584642236328685,0.0177059978809381
761,TRUE,-0.123414718726793,-0.123463696863283,-0.105870737167764,0.0215473786007332,0.0577754396328898
762,FALSE,-0.137626376985647,-0.137811939307318,-0.0544247627260047,0.0505668910404821,0.077390896354488
763,TRUE,-0.00131146976195673,-0.00126019099295094,-0.0373198588833168,0.0554846108220458,0.0971055172599095
764,FALSE,0.0104950739590871,0.0108233093712189,-0.0707234629227006,-0.165416500135178,-0.0666784828447821
765,TRUE,0.0416526304296712,0.0418412051868259,0.0287617778622616,-0.017046426417725,-0.0200985906045685
766,FALSE,-0.0740738919610716,-0.0741633466846772,-0.0028116119111371,-0.0602415964765349,-0.0384923140969922
767,TRUE,0.0178297863436495,0.0177893510126876,-0.0661949113235616,0.0183340188679223,0.000924460253395695
768,FALSE,-0.026773103925596,-0.026797917672981,0.0396057764237217,-0.0440264978867081,-0.047687236164384
769,TRUE,0.0546534790851098,0.054781938302048,0.0525335926203369,-0.0606435966495136,-0.0203908543349757
770,FALSE,0.0700771185429784,0.0704375679974973,0.0717555527559127,-0.0608721867673356,-0.0371320268958444
771,TRUE,0.0873021537281994,0.0874392298127618,0.0366589513261949,0.0454153071648604,0.0332035451692077
772,FALSE,0.011601266611747,0.0119112985316377,0.0661559901561646,-0.0952990352538224,-0.054421643194308
773,TRUE,-0.181586287566003,-0.181802700414974,-0.151899876165599,-0.0564874630980025,0.027634824578404
774,FALSE,0.067738061561825,0.0677924105036048,0.00210899814041443,-0.111521258251108,-0.0544187675856485
775,TRUE,0.0385686642101754,0.0387313870456635,-0.01416385230942,-0.106573528667753,-0.0537492556627889
776,FALSE,0.0153118249017338,0.0156220709487183,-0.00543311021262116,-0.0507018577612814,-0.0223284199023522
777,TRUE,-0.0334754145179758,-0.0333362257299277,-0.0945057011155859,-0.0466719125010459,-0.00445767248370857
778,FALSE,-0.0555819632832959,-0.0556744002069017,0.0473658833621643,-0.0303445313176349,-0.0284998727978495
779,TRUE,0.118799898370142,0.11894025859446,0.0712229011565919,0.0510182101040707,-0.00335438326261681
780,FALSE,0.107983406722878,0.10832128288116,0.0167752873707697,0.00612804845624659,0.0148977772880318
781,TRUE,-0.0114447960886499,-0.0112960448665783,-0.0303703377745129,-0.0165519939534131,-0.0131926460664139
782,FALSE,-0.0513661273103403,-0.0513825741596996,-0.00317453859249794,0.0513517022935457,0.0237802646209037
783,TRUE,0.0190592867636974,0.0190584375158409,-0.00381055937599017,0.0183051974813563,-0.00129450455877247
784,FALSE,0.00711721911341301,0.00721417890563514,-0.0341190485762506,0.0318358600070653,0.0306975044383239
785,TRUE,0.0524900208290419,0.0525595974806989,0.0574546002729024,-0.0216029120007812,-0.0175533623591848
786,FALSE,0.0504838198321429,0.0507084667566545,0.00948315923439202,-0.113395034444029,-0.07385017107123
787,TRUE,-0.0163347602271728,-0.0163615130947341,-0.0007442734028964,0.0303259675403081,0.0424019301792071
788,FALSE,0.0837738279817789,0.0838966462238208,-0.0440260811367537,0.0777964998450684,0.0350241164418964
789,TRUE,-0.029028423714019,-0.0288349694294548,-0.0184127856215612,-0.123758900486393,-0.0311551848764661
790,FALSE,-0.0448526439278741,-0.0447925971016051,-0.0784896244505739,0.0350286790981081,0.0428304146636091
791,TRUE,-0.169866684941637,-0.170235023456063,0.0131688082697415,-0.0681647071044598,-0.0344209166529883
792,FALSE,-0.00182571126064668,-0.0018132188887372,0.0798937987520109,-0.148826335334007,-0.0642854047528679
793,TRUE,0.114040175682421,0.114267052410891,0.0372035310933693,0.135581176100315,0.0922561574880875
794,FALSE,-0.006771048264682,-0.00675442590420194,-0.0436151967348811,0.0237540686560853,0.00736320581800696
795,TRUE,0.0637761461949437,0.0638925001564559,0.0388285175497746,-0.0119760143868973,-0.0249524404666116
796,FALSE,0.0583674289156384,0.0585108499319207,0.055790863689097,0.0471862081203126,0.00938099930309983
797,TRUE,-0.0749908208658958,-0.0749963255371306,-0.0154341164183011,-0.185222890414546,-0.0840478463282773
798,FALSE,0.0484168782526253,0.0484910765861942,0.0199153676289684,0.04458704556043,0.0363797248097657
799,TRUE,-0.0844493871969746,-0.0842692930017129,-0.00498026399809193,-0.201923264566032,-0.0720022287786934
800,FALSE,0.0302512162045657,0.0302143757242154,0.0459659138052947,-0.0228515847186985,-0.0294641206017036
801,TRUE,-0.00613089512297615,-0.00592525179107473,0.0354907936129374,-0.111974825164931,-0.0362691751687746
802,FALSE,0.0205695528364586,0.0205607326512988,0.0234284818317988,0.0703478765084682,0.0376159507542583
803,TRUE,0.00927102478285147,0.00945373807262073,0.0360455303672227,-0.128396091921687,-0.0359127494267887
804,FALSE,-0.0296263089358593,-0.0296071854846841,-0.0519120738918889,-0.0465895038585926,-0.0236752844257926
805,TRUE,0.135852042598401,0.136098732954668,-0.0544271363878509,0.0267065626080205,0.0116930526908728
806,FALSE,-0.00195292460829477,-0.00178447960653771,0.00694181398470073,-0.136013843568184,-0.0375737558857804
807,TRUE,0.0860453822432184,0.0861600990508766,0.0265688855418379,-0.0025568399060939,-0.014295147560212
808,FALSE,-0.0618722767083527,-0.0620107472116109,-0.0963823812518949,0.0442670354248675,0.0367624656082132
809,TRUE,0.00675923819129054,0.00672714466374269,0.0543930232695939,-0.0469352995010256,-0.0425771274126376
810,FALSE,0.021571380166278,0.0216980502609704,-0.005258522818126,0.0659400059384624,-0.0100065468988352
811,TRUE,0.0171116398577195,0.0171922732923747,0.0273601812077311,0.0226944001531514,0.0221996692340404
812,FALSE,0.00275885469190629,0.00288459578435507,0.0178049687105377,0.0269697314423181,0.0323564671282203
813,TRUE,0.0501416530337131,0.0503323445887013,0.0155316275327049,0.0550317196206127,0.0586833951524293
814,FALSE,0.0485783452067954,0.0487333186522223,0.0545600254103056,0.0400602183847496,-0.00844641617249218
815,TRUE,0.0765341836678745,0.0766384651312108,0.0643642189840069,0.0389603009907363,0.0176593050980095
816,FALSE,0.0576589712980357,0.0578542890846205,0.0394203510191926,-0.0882335572946551,-0.0471289324750248
817,TRUE,0.0814568242078821,0.081534230285211,0.0968853920968041,0.0859466290686389,0.0231802468998983
818,FALSE,0.0125299268994283,0.0125996583441692,0.00929219601865039,0.0292991359429908,0.0326163523578664
819,TRUE,0.0130830705843487,0.0129732993257912,0.126932041462929,0.0524041796373872,0.0600877145891795
820,FALSE,-0.0654200712139421,-0.0653231888938964,-0.0483129404213859,-0.0387095986886965,-0.00720420285616293
821,TRUE,0.0676994031244993,0.0678567369119906,0.0326987155558235,0.0828951568287563,0.0584398220471238
822,FALSE,0.070248623104436,0.0702479617440939,-0.0376426441998335,0.0145090959199577,-0.0330907564264643
